image;Majority Human;GPT-4o;GPT-4o Explanation
/content/images/upload_s3/christlichsozialeunion_16-09-2021_00:00_video8.jpeg;Social Media Moderation;Social Media Moderation;The image shows a person speaking directly to the camera in a casual manner, likely in a non-studio setting, which aligns with social media engagement.
/content/images/upload_s3/christlichsozialeunion_16-09-2021_00:00_video6.jpeg;Social Media Moderation;Social Media Moderation;The image shows a person speaking directly to the camera in a casual manner, likely in a non-studio setting, which aligns with social media engagement.
/content/images/upload_s3/die_gruenen_13-09-2021_00:00_video7.jpeg;Social Media Moderation;Social Media Moderation;The image shows a person engaging directly with the camera in a casual, improvised manner, in a non-studio setting, without professional broadcasting equipment, and with a less polished appearance.
/content/images/upload_s3/afd.bund_23-09-2021_00:00_video10.jpeg;Social Media Moderation;Social Media Moderation;The image shows a person engaging directly with the camera in a casual, improvised manner, likely in a non-studio setting, which aligns with the characteristics of social media moderation.
/content/images/upload_s3/dielinke_25-09-2021_00:00_video4.jpeg;Social Media Moderation;Social Media Moderation;The image shows a person engaging directly with the camera in a casual, improvised manner, in a non-studio setting, without professional broadcasting equipment.
/content/images/upload_s3/cdu_24-09-2021_00:00_video9.jpeg;Social Media Moderation;Social Media Moderation;The image shows a person engaging directly with the camera in a casual, improvised manner, in a non-studio setting, without professional broadcasting equipment, and with a less polished appearance.
/content/posts/cdu/2021-09-22_09-45-48_UTC.jpg;Social Media Moderation;Behind The Scenes;The image shows a person in a professional setting, possibly preparing or engaging in an informal moment, which does not fit into categories like Media Work, Campaign Event, or Social Media Moderation. It appears to be a candid or behind-the-scenes moment.
/content/posts/nicola_beer/2021-09-21_21-03-29_UTC_1.jpg;Social Media Moderation;Behind The Scenes;The image shows two people posing for a photo, likely in a casual or informal setting, without any visible context of a campaign event, media work, or voter interaction.
/content/images/upload_s3/spdde_18-09-2021_00:00_video4.jpeg;Social Media Moderation;Social Media Moderation;The image shows a person engaging directly with the camera in a casual, improvised manner, in a non-studio setting, without professional broadcasting equipment.
/content/images/upload_s3/die_gruenen_25-09-2021_00:00_video41.jpeg;Social Media Moderation;Social Media Moderation;The image shows a person engaging directly with the camera in a casual manner, likely in a non-studio setting, which aligns with social media interaction.
/content/images/upload_s3/spdde_14-09-2021_00:00_video4.jpeg;Social Media Moderation;Social Media Moderation;The image shows a person engaging directly with the camera in a casual, improvised manner, likely in a non-studio setting.
/content/images/upload_s3/susanne_hennig_wellsow_16-09-2021_00:00_video0.jpeg;Social Media Moderation;Social Media Moderation;The image shows a person engaging directly with the camera in a casual, improvised manner, in a non-studio setting.
/content/posts/spdde/2021-09-24_15-25-20_UTC.jpg;Social Media Moderation;Social Media Moderation;The image shows a person engaging directly with the camera in a casual, improvised manner, in a non-studio setting, without professional broadcasting equipment, and with a less polished appearance.
/content/images/upload_s3/cdu_16-09-2021_00:00_video8.jpeg;Social Media Moderation;Social Media Moderation;The image shows a person engaging directly with the camera in a casual manner, likely in a non-studio setting, which aligns with social media content.
/content/images/upload_s3/cdu_20-09-2021_00:00_video15.jpeg;Social Media Moderation;Social Media Moderation;The image shows people engaging directly with the camera in a casual, improvised manner, likely in a non-studio setting.
/content/images/upload_s3/cdu_20-09-2021_00:00_video18.jpeg;Social Media Moderation;Media Work;The image shows two people in a setting that resembles a studio or media environment, likely discussing or presenting something related to the campaign. The presence of professional lighting and the setting suggest a media-related context.
/content/images/upload_s3/saskiaesken_13-09-2021_00:00_video3.jpeg;Social Media Moderation;Social Media Moderation;The image shows a person speaking directly to the camera in a casual manner, likely in a non-studio setting, which aligns with social media engagement.
/content/images/upload_s3/olafscholz_20-09-2021_00:00_video3.jpeg;Social Media Moderation;Social Media Moderation;The image shows a person speaking directly to the camera in a casual, outdoor setting, likely providing an informal update or message. This fits the criteria for Social Media Moderation, as it involves direct engagement with the audience in a non-studio environment.
/content/images/upload_s3/afd.bund_23-09-2021_00:00_video6.jpeg;Social Media Moderation;Social Media Moderation;The image shows a person engaging directly with the camera in a casual, improvised manner, in a non-studio setting, without professional broadcasting equipment.
/content/images/upload_s3/cdu_13-09-2021_00:00_video12.jpeg;Social Media Moderation;Social Media Moderation;The image shows a person speaking directly to the camera in a casual, improvised manner, likely in a non-studio setting, which aligns with social media content.
/content/posts/olafscholz/2021-09-18_20-26-35_UTC_5.jpg;Campaign Event;Campaign Event;The image shows a crowd of people holding SPD flags, indicating they are attending a political event.
/content/posts/robert.habeck/2021-09-22_08-19-21_UTC_3.jpg;Campaign Event;Campaign Event;The image shows people seated in an outdoor setting, likely at a political event, with visible branding related to a political party. This suggests it is part of a formal gathering or rally.
/content/posts/christlichsozialeunion/2021-09-15_19-36-35_UTC_4.jpg;Campaign Event;Campaign Event;The image shows a politician waving to a crowd, with people clapping and seated in an audience setting. This suggests a formal event or gathering.
/content/posts/abaerbock/2021-09-21_14-36-27_UTC_7.jpg;Campaign Event;Individual Voter Contact;The image shows a person interacting with a crowd, likely in a public setting, which suggests a direct engagement with voters.
/content/posts/christianlindner/2021-09-21_14-50-34_UTC_6.jpg;Campaign Event;Campaign Event;The image shows a crowd of people gathered, likely at a political event, indicating a public gathering or rally.
/content/images/upload_s3/robert.habeck_23-09-2021_00:00_image6.jpeg;Campaign Event;Campaign Event;The image shows a crowd of people, some clapping, at what appears to be a public event. This suggests it is part of a political gathering or rally.
/content/images/upload_s3/robert.habeck_23-09-2021_00:00_image1.jpeg;Campaign Event;Campaign Event;The image shows a crowd of people clapping, indicating they are likely attending a public event. This suggests the image is from a campaign event.
/content/images/upload_s3/abaerbock_23-09-2021_00:00_image3.jpeg;Campaign Event;Campaign Event;The image shows people in a crowd setting, likely at a public event, with a focus on climate neutrality. This suggests it is part of a campaign event.
/content/images/upload_s3/robert.habeck_25-09-2021_00:00_image13.jpeg;Campaign Event;Campaign Event;The image shows a crowd gathered in front of a building, which suggests a public gathering or event. The presence of a large number of people indicates it could be related to a campaign event.
/content/images/upload_s3/die_gruenen_20-09-2021_00:00_video3.jpeg;Campaign Event;Social Media Moderation;The image shows people engaging directly with the camera in a casual, improvised manner, likely in a non-studio setting.
/content/images/upload_s3/olafscholz_25-09-2021_00:00_video5.jpeg;Campaign Event;Campaign Event;The image shows a crowd of people gathered at an event, indicating a public gathering or rally.
/content/posts/spdde/2021-09-24_20-19-17_UTC_3.jpg;Campaign Event;Campaign Material;The image shows people holding signs and flags with political messages, indicating the presence of campaign materials.
/content/posts/afd.bund/2021-09-23_08-59-28_UTC.jpg;Campaign Event;Campaign Event;The image shows a crowd holding signs with political messages, indicating participation in a political event.
/content/posts/atesgurpinar/2021-09-12_14-33-40_UTC_3.jpg;Campaign Event;Campaign Event;The image shows a stage or designated speaking area with people gathered, indicating a political event context.
/content/posts/cdu/2021-09-25_13-50-24_UTC_2.jpg;Campaign Event;Campaign Event;The image shows a crowd of people holding signs and banners related to a political party, indicating a gathering or rally.
